chose_plan,taxrate1,taxrate2,taxrate3,taxrate4,taxrate5,taxrate6,taxrev,inequality_aversion,taxes_harm_economy,partyid,ID,weight
0,<10k: 25%,10-35k: 15%,35-85k: 25%,85-175k: 15%,175-375k: 35%,>375k: 45%,105-125%,1,0,Democrat,207188263,0.624663770198822
1,<10k: 0%,10-35k: 35%,35-85k: 35%,85-175k: 35%,175-375k: 35%,>375k: 55%,>125%,1,0,Democrat,207188263,0.624663770198822
1,<10k: 0%,10-35k: 25%,35-85k: 25%,85-175k: 5%,175-375k: 25%,>375k: 25%,75-95%,1,0,Democrat,207188263,0.624663770198822
0,<10k: 0%,10-35k: 35%,35-85k: 25%,85-175k: 35%,175-375k: 25%,>375k: 5%,105-125%,1,0,Democrat,207188263,0.624663770198822
1,<10k: 0%,10-35k: 35%,35-85k: 15%,85-175k: 25%,175-375k: 25%,>375k: 55%,>125%,1,0,Democrat,207188263,0.624663770198822
0,<10k: 5%,10-35k: 5%,35-85k: 35%,85-175k: 15%,175-375k: 25%,>375k: 5%,<75%,1,0,Democrat,207188263,0.624663770198822
0,<10k: 15%,10-35k: 25%,35-85k: 25%,85-175k: 25%,175-375k: 25%,>375k: 5%,105-125%,1,0,Democrat,207188288,0.6250972151756287
1,<10k: 25%,10-35k: 25%,35-85k: 35%,85-175k: 25%,175-375k: 45%,>375k: 45%,>125%,1,0,Democrat,207188288,0.6250972151756287
0,<10k: 5%,10-35k: 5%,35-85k: 25%,85-175k: 35%,175-375k: 5%,>375k: 35%,<75%,1,0,Democrat,207188288,0.6250972151756287
1,<10k: 25%,10-35k: 15%,35-85k: 15%,85-175k: 15%,175-375k: 25%,>375k: 25%,75-95%,1,0,Democrat,207188288,0.6250972151756287
1,<10k: 0%,10-35k: 15%,35-85k: 15%,85-175k: 25%,175-375k: 25%,>375k: 25%,<75%,1,0,Democrat,207188288,0.6250972151756287
0,<10k: 5%,10-35k: 15%,35-85k: 25%,85-175k: 5%,175-375k: 45%,>375k: 25%,75-95%,1,0,Democrat,207188288,0.6250972151756287
1,<10k: 0%,10-35k: 5%,35-85k: 25%,85-175k: 15%,175-375k: 45%,>375k: 15%,<75%,1,0,Democrat,207188288,0.6250972151756287
0,<10k: 25%,10-35k: 35%,35-85k: 5%,85-175k: 25%,175-375k: 15%,>375k: 55%,>125%,1,0,Democrat,207188288,0.6250972151756287
0,<10k: 5%,10-35k: 5%,35-85k: 25%,85-175k: 5%,175-375k: 45%,>375k: 5%,<75%,1,0,Democrat,207188288,0.6250972151756287
1,<10k: 25%,10-35k: 15%,35-85k: 15%,85-175k: 5%,175-375k: 45%,>375k: 15%,75-95%,1,0,Democrat,207188288,0.6250972151756287
1,<10k: 15%,10-35k: 35%,35-85k: 25%,85-175k: 5%,175-375k: 25%,>375k: 45%,>125%,1,0,Democrat,207188288,0.6250972151756287
0,<10k: 0%,10-35k: 35%,35-85k: 5%,85-175k: 35%,175-375k: 25%,>375k: 5%,75-95%,1,0,Democrat,207188288,0.6250972151756287
0,<10k: 15%,10-35k: 35%,35-85k: 35%,85-175k: 5%,175-375k: 15%,>375k: 15%,>125%,1,0,Democrat,207188288,0.6250972151756287
1,<10k: 25%,10-35k: 5%,35-85k: 15%,85-175k: 25%,175-375k: 45%,>375k: 15%,75-95%,1,0,Democrat,207188288,0.6250972151756287
0,<10k: 0%,10-35k: 15%,35-85k: 15%,85-175k: 15%,175-375k: 5%,>375k: 5%,<75%,1,0,Democrat,207188288,0.6250972151756287
1,<10k: 5%,10-35k: 35%,35-85k: 35%,85-175k: 15%,175-375k: 15%,>375k: 45%,>125%,1,0,Democrat,207188288,0.6250972151756287
1,<10k: 5%,10-35k: 25%,35-85k: 25%,85-175k: 35%,175-375k: 15%,>375k: 25%,105-125%,1,0,Democrat,207188434,1.5357015132904053
0,<10k: 25%,10-35k: 15%,35-85k: 35%,85-175k: 5%,175-375k: 25%,>375k: 55%,>125%,1,0,Democrat,207188434,1.5357015132904053
1,<10k: 0%,10-35k: 25%,35-85k: 25%,85-175k: 25%,175-375k: 45%,>375k: 55%,105-125%,1,0,Democrat,207188434,1.5357015132904053
0,<10k: 15%,10-35k: 35%,35-85k: 25%,85-175k: 5%,175-375k: 25%,>375k: 15%,>125%,1,0,Democrat,207188434,1.5357015132904053
0,<10k: 25%,10-35k: 25%,35-85k: 15%,85-175k: 25%,175-375k: 35%,>375k: 35%,>125%,1,0,Democrat,207188434,1.5357015132904053
1,<10k: 5%,10-35k: 15%,35-85k: 15%,85-175k: 5%,175-375k: 45%,>375k: 35%,75-95%,1,0,Democrat,207188434,1.5357015132904053
1,<10k: 25%,10-35k: 15%,35-85k: 35%,85-175k: 25%,175-375k: 15%,>375k: 55%,>125%,1,0,Democrat,207188434,1.5357015132904053
0,<10k: 25%,10-35k: 25%,35-85k: 35%,85-175k: 25%,175-375k: 45%,>375k: 25%,>125%,1,0,Democrat,207188434,1.5357015132904053
0,<10k: 0%,10-35k: 15%,35-85k: 15%,85-175k: 35%,175-375k: 15%,>375k: 55%,75-95%,1,0,Democrat,207188434,1.5357015132904053
1,<10k: 0%,10-35k: 35%,35-85k: 15%,85-175k: 15%,175-375k: 25%,>375k: 55%,105-125%,1,0,Democrat,207188434,1.5357015132904053
1,<10k: 5%,10-35k: 25%,35-85k: 15%,85-175k: 5%,175-375k: 15%,>375k: 35%,75-95%,1,0,Democrat,207188434,1.5357015132904053
0,<10k: 25%,10-35k: 5%,35-85k: 5%,85-175k: 15%,175-375k: 15%,>375k: 25%,<75%,1,0,Democrat,207188434,1.5357015132904053
0,<10k: 25%,10-35k: 15%,35-85k: 35%,85-175k: 35%,175-375k: 45%,>375k: 5%,105-125%,1,0,Democrat,207188434,1.5357015132904053
1,<10k: 5%,10-35k: 15%,35-85k: 15%,85-175k: 35%,175-375k: 25%,>375k: 25%,75-95%,1,0,Democrat,207188434,1.5357015132904053
0,<10k: 5%,10-35k: 25%,35-85k: 15%,85-175k: 5%,175-375k: 15%,>375k: 5%,75-95%,1,0,Democrat,207188434,1.5357015132904053
1,<10k: 15%,10-35k: 5%,35-85k: 15%,85-175k: 15%,175-375k: 35%,>375k: 45%,75-95%,1,0,Democrat,207188434,1.5357015132904053
1,<10k: 5%,10-35k: 25%,35-85k: 35%,85-175k: 5%,175-375k: 45%,>375k: 35%,105-125%,0,0,Democrat,207188750,1.3233562707901
0,<10k: 15%,10-35k: 15%,35-85k: 5%,85-175k: 35%,175-375k: 45%,>375k: 5%,75-95%,0,0,Democrat,207188750,1.3233562707901
1,<10k: 0%,10-35k: 15%,35-85k: 5%,85-175k: 15%,175-375k: 15%,>375k: 55%,<75%,0,0,Democrat,207188750,1.3233562707901
0,<10k: 15%,10-35k: 35%,35-85k: 5%,85-175k: 15%,175-375k: 35%,>375k: 35%,105-125%,0,0,Democrat,207188750,1.3233562707901
1,<10k: 0%,10-35k: 35%,35-85k: 25%,85-175k: 25%,175-375k: 25%,>375k: 5%,105-125%,0,0,Democrat,207188750,1.3233562707901
0,<10k: 15%,10-35k: 5%,35-85k: 25%,85-175k: 35%,175-375k: 45%,>375k: 5%,<75%,0,0,Democrat,207188750,1.3233562707901
1,<10k: 5%,10-35k: 25%,35-85k: 15%,85-175k: 15%,175-375k: 45%,>375k: 35%,95-105%,0,0,Democrat,207188750,1.3233562707901
0,<10k: 25%,10-35k: 35%,35-85k: 15%,85-175k: 35%,175-375k: 15%,>375k: 25%,>125%,0,0,Democrat,207188750,1.3233562707901
1,<10k: 5%,10-35k: 25%,35-85k: 15%,85-175k: 25%,175-375k: 45%,>375k: 55%,105-125%,0,0,Democrat,207188750,1.3233562707901
0,<10k: 25%,10-35k: 15%,35-85k: 5%,85-175k: 5%,175-375k: 45%,>375k: 25%,75-95%,0,0,Democrat,207188750,1.3233562707901
0,<10k: 15%,10-35k: 15%,35-85k: 25%,85-175k: 35%,175-375k: 25%,>375k: 25%,95-105%,0,0,Democrat,207188750,1.3233562707901
1,<10k: 15%,10-35k: 25%,35-85k: 25%,85-175k: 15%,175-375k: 25%,>375k: 25%,105-125%,0,0,Democrat,207188750,1.3233562707901
1,<10k: 5%,10-35k: 15%,35-85k: 15%,85-175k: 35%,175-375k: 35%,>375k: 25%,75-95%,0,0,Democrat,207188750,1.3233562707901
0,<10k: 25%,10-35k: 35%,35-85k: 5%,85-175k: 35%,175-375k: 45%,>375k: 5%,>125%,0,0,Democrat,207188750,1.3233562707901
1,<10k: 25%,10-35k: 35%,35-85k: 15%,85-175k: 15%,175-375k: 25%,>375k: 55%,>125%,0,0,Democrat,207188750,1.3233562707901
0,<10k: 0%,10-35k: 25%,35-85k: 15%,85-175k: 25%,175-375k: 5%,>375k: 45%,95-105%,0,0,Democrat,207188750,1.3233562707901
1,<10k: 5%,10-35k: 15%,35-85k: 35%,85-175k: 5%,175-375k: 5%,>375k: 35%,75-95%,1,0,Democrat,207189933,0.38978061079978943
0,<10k: 25%,10-35k: 5%,35-85k: 15%,85-175k: 5%,175-375k: 15%,>375k: 25%,<75%,1,0,Democrat,207189933,0.38978061079978943
0,<10k: 5%,10-35k: 35%,35-85k: 35%,85-175k: 35%,175-375k: 35%,>375k: 15%,>125%,1,0,Democrat,207189933,0.38978061079978943
1,<10k: 0%,10-35k: 25%,35-85k: 25%,85-175k: 25%,175-375k: 35%,>375k: 25%,95-105%,1,0,Democrat,207189933,0.38978061079978943
1,<10k: 5%,10-35k: 35%,35-85k: 35%,85-175k: 35%,175-375k: 25%,>375k: 35%,>125%,1,0,Democrat,207189933,0.38978061079978943
0,<10k: 0%,10-35k: 15%,35-85k: 25%,85-175k: 5%,175-375k: 15%,>375k: 15%,<75%,1,0,Democrat,207189933,0.38978061079978943
1,<10k: 0%,10-35k: 35%,35-85k: 35%,85-175k: 35%,175-375k: 35%,>375k: 35%,>125%,1,0,Democrat,207189933,0.38978061079978943
0,<10k: 15%,10-35k: 35%,35-85k: 35%,85-175k: 35%,175-375k: 5%,>375k: 15%,>125%,1,0,Democrat,207189933,0.38978061079978943
1,<10k: 15%,10-35k: 15%,35-85k: 5%,85-175k: 15%,175-375k: 35%,>375k: 5%,<75%,1,0,Democrat,207189933,0.38978061079978943
0,<10k: 15%,10-35k: 35%,35-85k: 35%,85-175k: 35%,175-375k: 25%,>375k: 5%,>125%,1,0,Democrat,207189933,0.38978061079978943
0,<10k: 15%,10-35k: 5%,35-85k: 25%,85-175k: 5%,175-375k: 15%,>375k: 5%,<75%,1,0,Democrat,207189933,0.38978061079978943
1,<10k: 0%,10-35k: 5%,35-85k: 15%,85-175k: 25%,175-375k: 45%,>375k: 5%,<75%,1,0,Democrat,207189933,0.38978061079978943
1,<10k: 0%,10-35k: 15%,35-85k: 35%,85-175k: 25%,175-375k: 5%,>375k: 35%,75-95%,1,0,Democrat,207189933,0.38978061079978943
0,<10k: 5%,10-35k: 35%,35-85k: 35%,85-175k: 25%,175-375k: 25%,>375k: 25%,>125%,1,0,Democrat,207189933,0.38978061079978943
0,<10k: 5%,10-35k: 35%,35-85k: 5%,85-175k: 25%,175-375k: 35%,>375k: 15%,105-125%,1,0,Democrat,207189933,0.38978061079978943
1,<10k: 5%,10-35k: 5%,35-85k: 15%,85-175k: 35%,175-375k: 5%,>375k: 45%,<75%,1,0,Democrat,207189933,0.38978061079978943
1,<10k: 5%,10-35k: 25%,35-85k: 25%,85-175k: 25%,175-375k: 15%,>375k: 55%,105-125%,0,NA,Independent,207190084,1.5950961112976074
0,<10k: 15%,10-35k: 35%,35-85k: 15%,85-175k: 35%,175-375k: 25%,>375k: 35%,>125%,0,NA,Independent,207190084,1.5950961112976074
1,<10k: 5%,10-35k: 5%,35-85k: 15%,85-175k: 15%,175-375k: 5%,>375k: 45%,<75%,0,NA,Independent,207190084,1.5950961112976074
0,<10k: 5%,10-35k: 25%,35-85k: 35%,85-175k: 25%,175-375k: 5%,>375k: 15%,95-105%,0,NA,Independent,207190084,1.5950961112976074
0,<10k: 5%,10-35k: 15%,35-85k: 35%,85-175k: 25%,175-375k: 35%,>375k: 55%,105-125%,0,NA,Independent,207190084,1.5950961112976074
1,<10k: 5%,10-35k: 35%,35-85k: 5%,85-175k: 25%,175-375k: 15%,>375k: 35%,105-125%,0,NA,Independent,207190084,1.5950961112976074
1,<10k: 0%,10-35k: 15%,35-85k: 5%,85-175k: 35%,175-375k: 5%,>375k: 15%,<75%,0,NA,Independent,207190084,1.5950961112976074
0,<10k: 15%,10-35k: 5%,35-85k: 35%,85-175k: 25%,175-375k: 25%,>375k: 35%,75-95%,0,NA,Independent,207190084,1.5950961112976074
1,<10k: 15%,10-35k: 15%,35-85k: 5%,85-175k: 35%,175-375k: 5%,>375k: 45%,75-95%,0,NA,Independent,207190084,1.5950961112976074
0,<10k: 0%,10-35k: 35%,35-85k: 35%,85-175k: 5%,175-375k: 5%,>375k: 25%,105-125%,0,NA,Independent,207190084,1.5950961112976074
1,<10k: 15%,10-35k: 35%,35-85k: 5%,85-175k: 25%,175-375k: 15%,>375k: 5%,105-125%,0,NA,Independent,207190084,1.5950961112976074
0,<10k: 0%,10-35k: 5%,35-85k: 15%,85-175k: 25%,175-375k: 45%,>375k: 25%,<75%,0,NA,Independent,207190084,1.5950961112976074
1,<10k: 25%,10-35k: 25%,35-85k: 35%,85-175k: 15%,175-375k: 35%,>375k: 35%,>125%,0,NA,Independent,207190084,1.5950961112976074
0,<10k: 25%,10-35k: 5%,35-85k: 25%,85-175k: 35%,175-375k: 35%,>375k: 45%,95-105%,0,NA,Independent,207190084,1.5950961112976074
0,<10k: 25%,10-35k: 5%,35-85k: 35%,85-175k: 5%,175-375k: 45%,>375k: 5%,75-95%,0,NA,Independent,207190084,1.5950961112976074
1,<10k: 15%,10-35k: 35%,35-85k: 5%,85-175k: 35%,175-375k: 45%,>375k: 55%,>125%,0,NA,Independent,207190084,1.5950961112976074
1,<10k: 15%,10-35k: 15%,35-85k: 5%,85-175k: 35%,175-375k: 35%,>375k: 25%,75-95%,1,0,Independent,207190085,5.880213260650635
0,<10k: 15%,10-35k: 5%,35-85k: 15%,85-175k: 35%,175-375k: 45%,>375k: 35%,75-95%,1,0,Independent,207190085,5.880213260650635
1,<10k: 15%,10-35k: 35%,35-85k: 5%,85-175k: 5%,175-375k: 15%,>375k: 25%,105-125%,1,0,Independent,207190085,5.880213260650635
0,<10k: 0%,10-35k: 15%,35-85k: 25%,85-175k: 15%,175-375k: 5%,>375k: 5%,<75%,1,0,Independent,207190085,5.880213260650635
0,<10k: 15%,10-35k: 15%,35-85k: 5%,85-175k: 25%,175-375k: 35%,>375k: 5%,<75%,1,0,Independent,207190085,5.880213260650635
1,<10k: 5%,10-35k: 5%,35-85k: 35%,85-175k: 25%,175-375k: 45%,>375k: 45%,75-95%,1,0,Independent,207190085,5.880213260650635
1,<10k: 25%,10-35k: 15%,35-85k: 25%,85-175k: 15%,175-375k: 25%,>375k: 55%,105-125%,1,0,Independent,207190085,5.880213260650635
0,<10k: 15%,10-35k: 5%,35-85k: 25%,85-175k: 5%,175-375k: 45%,>375k: 15%,<75%,1,0,Independent,207190085,5.880213260650635
0,<10k: 25%,10-35k: 25%,35-85k: 5%,85-175k: 35%,175-375k: 25%,>375k: 5%,95-105%,1,0,Independent,207190085,5.880213260650635
1,<10k: 15%,10-35k: 35%,35-85k: 15%,85-175k: 35%,175-375k: 25%,>375k: 25%,>125%,1,0,Independent,207190085,5.880213260650635
0,<10k: 5%,10-35k: 35%,35-85k: 35%,85-175k: 5%,175-375k: 15%,>375k: 5%,105-125%,1,0,Independent,207190085,5.880213260650635
1,<10k: 25%,10-35k: 15%,35-85k: 25%,85-175k: 5%,175-375k: 15%,>375k: 5%,75-95%,1,0,Independent,207190085,5.880213260650635
0,<10k: 25%,10-35k: 35%,35-85k: 25%,85-175k: 35%,175-375k: 15%,>375k: 25%,>125%,1,0,Independent,207190085,5.880213260650635
1,<10k: 0%,10-35k: 25%,35-85k: 35%,85-175k: 35%,175-375k: 15%,>375k: 55%,>125%,1,0,Independent,207190085,5.880213260650635
0,<10k: 5%,10-35k: 35%,35-85k: 15%,85-175k: 35%,175-375k: 35%,>375k: 15%,105-125%,1,0,Independent,207190085,5.880213260650635
1,<10k: 15%,10-35k: 5%,35-85k: 15%,85-175k: 35%,175-375k: 35%,>375k: 35%,75-95%,1,0,Independent,207190085,5.880213260650635
1,<10k: 0%,10-35k: 25%,35-85k: 35%,85-175k: 15%,175-375k: 35%,>375k: 55%,105-125%,1,0,Democrat,207190088,0.6008610725402832
0,<10k: 0%,10-35k: 15%,35-85k: 25%,85-175k: 5%,175-375k: 15%,>375k: 5%,<75%,1,0,Democrat,207190088,0.6008610725402832
0,<10k: 25%,10-35k: 25%,35-85k: 35%,85-175k: 25%,175-375k: 5%,>375k: 25%,>125%,1,0,Democrat,207190088,0.6008610725402832
1,<10k: 0%,10-35k: 25%,35-85k: 25%,85-175k: 15%,175-375k: 25%,>375k: 35%,95-105%,1,0,Democrat,207190088,0.6008610725402832
1,<10k: 25%,10-35k: 25%,35-85k: 5%,85-175k: 35%,175-375k: 35%,>375k: 55%,>125%,1,0,Democrat,207190088,0.6008610725402832
0,<10k: 5%,10-35k: 35%,35-85k: 35%,85-175k: 5%,175-375k: 35%,>375k: 45%,>125%,1,0,Democrat,207190088,0.6008610725402832
1,<10k: 25%,10-35k: 15%,35-85k: 25%,85-175k: 15%,175-375k: 15%,>375k: 55%,105-125%,1,0,Democrat,207190088,0.6008610725402832
0,<10k: 15%,10-35k: 5%,35-85k: 15%,85-175k: 25%,175-375k: 25%,>375k: 5%,<75%,1,0,Democrat,207190088,0.6008610725402832
1,<10k: 15%,10-35k: 5%,35-85k: 5%,85-175k: 15%,175-375k: 15%,>375k: 55%,<75%,1,0,Democrat,207190088,0.6008610725402832
0,<10k: 25%,10-35k: 15%,35-85k: 35%,85-175k: 25%,175-375k: 35%,>375k: 15%,105-125%,1,0,Democrat,207190088,0.6008610725402832
1,<10k: 0%,10-35k: 5%,35-85k: 25%,85-175k: 25%,175-375k: 15%,>375k: 45%,<75%,1,0,Democrat,207190088,0.6008610725402832
0,<10k: 25%,10-35k: 25%,35-85k: 15%,85-175k: 5%,175-375k: 5%,>375k: 55%,>125%,1,0,Democrat,207190088,0.6008610725402832
0,<10k: 5%,10-35k: 35%,35-85k: 35%,85-175k: 5%,175-375k: 45%,>375k: 45%,>125%,1,0,Democrat,207190088,0.6008610725402832
1,<10k: 0%,10-35k: 15%,35-85k: 5%,85-175k: 15%,175-375k: 15%,>375k: 35%,<75%,1,0,Democrat,207190088,0.6008610725402832
1,<10k: 25%,10-35k: 5%,35-85k: 5%,85-175k: 5%,175-375k: 45%,>375k: 35%,75-95%,1,0,Democrat,207190088,0.6008610725402832
0,<10k: 0%,10-35k: 35%,35-85k: 5%,85-175k: 5%,175-375k: 25%,>375k: 35%,95-105%,1,0,Democrat,207190088,0.6008610725402832
1,<10k: 0%,10-35k: 25%,35-85k: 5%,85-175k: 35%,175-375k: 45%,>375k: 5%,75-95%,1,NA,Republican,207190107,0.583090603351593
0,<10k: 5%,10-35k: 5%,35-85k: 35%,85-175k: 35%,175-375k: 15%,>375k: 35%,75-95%,1,NA,Republican,207190107,0.583090603351593
1,<10k: 25%,10-35k: 25%,35-85k: 5%,85-175k: 5%,175-375k: 5%,>375k: 5%,75-95%,1,NA,Republican,207190107,0.583090603351593
0,<10k: 0%,10-35k: 5%,35-85k: 25%,85-175k: 35%,175-375k: 25%,>375k: 25%,<75%,1,NA,Republican,207190107,0.583090603351593
1,<10k: 0%,10-35k: 25%,35-85k: 15%,85-175k: 35%,175-375k: 5%,>375k: 55%,95-105%,1,NA,Republican,207190107,0.583090603351593
0,<10k: 0%,10-35k: 5%,35-85k: 15%,85-175k: 25%,175-375k: 5%,>375k: 45%,<75%,1,NA,Republican,207190107,0.583090603351593
0,<10k: 5%,10-35k: 5%,35-85k: 5%,85-175k: 15%,175-375k: 5%,>375k: 55%,<75%,1,NA,Republican,207190107,0.583090603351593
1,<10k: 25%,10-35k: 15%,35-85k: 25%,85-175k: 5%,175-375k: 25%,>375k: 55%,105-125%,1,NA,Republican,207190107,0.583090603351593
1,<10k: 25%,10-35k: 15%,35-85k: 25%,85-175k: 25%,175-375k: 35%,>375k: 35%,105-125%,1,NA,Republican,207190107,0.583090603351593
0,<10k: 5%,10-35k: 5%,35-85k: 35%,85-175k: 15%,175-375k: 15%,>375k: 15%,<75%,1,NA,Republican,207190107,0.583090603351593
0,<10k: 0%,10-35k: 25%,35-85k: 15%,85-175k: 5%,175-375k: 15%,>375k: 55%,95-105%,1,NA,Republican,207190107,0.583090603351593
1,<10k: 0%,10-35k: 15%,35-85k: 25%,85-175k: 35%,175-375k: 35%,>375k: 45%,95-105%,1,NA,Republican,207190107,0.583090603351593
1,<10k: 25%,10-35k: 15%,35-85k: 25%,85-175k: 25%,175-375k: 45%,>375k: 5%,95-105%,1,NA,Republican,207190107,0.583090603351593
0,<10k: 0%,10-35k: 5%,35-85k: 5%,85-175k: 35%,175-375k: 5%,>375k: 5%,<75%,1,NA,Republican,207190107,0.583090603351593
1,<10k: 0%,10-35k: 15%,35-85k: 35%,85-175k: 35%,175-375k: 5%,>375k: 25%,75-95%,1,NA,Republican,207190107,0.583090603351593
0,<10k: 15%,10-35k: 15%,35-85k: 5%,85-175k: 15%,175-375k: 25%,>375k: 5%,<75%,1,NA,Republican,207190107,0.583090603351593
0,<10k: 5%,10-35k: 35%,35-85k: 5%,85-175k: 25%,175-375k: 45%,>375k: 55%,>125%,1,0,Democrat,207190110,0.4317752718925476
1,<10k: 5%,10-35k: 5%,35-85k: 25%,85-175k: 5%,175-375k: 15%,>375k: 35%,<75%,1,0,Democrat,207190110,0.4317752718925476
1,<10k: 25%,10-35k: 15%,35-85k: 15%,85-175k: 25%,175-375k: 35%,>375k: 35%,105-125%,1,0,Democrat,207190110,0.4317752718925476
0,<10k: 25%,10-35k: 15%,35-85k: 5%,85-175k: 35%,175-375k: 35%,>375k: 5%,75-95%,1,0,Democrat,207190110,0.4317752718925476
0,<10k: 15%,10-35k: 5%,35-85k: 25%,85-175k: 5%,175-375k: 35%,>375k: 35%,75-95%,1,0,Democrat,207190110,0.4317752718925476
1,<10k: 5%,10-35k: 15%,35-85k: 35%,85-175k: 25%,175-375k: 45%,>375k: 55%,105-125%,1,0,Democrat,207190110,0.4317752718925476
0,<10k: 25%,10-35k: 25%,35-85k: 35%,85-175k: 25%,175-375k: 45%,>375k: 15%,>125%,1,0,Democrat,207190110,0.4317752718925476
1,<10k: 15%,10-35k: 15%,35-85k: 5%,85-175k: 35%,175-375k: 25%,>375k: 55%,95-105%,1,0,Democrat,207190110,0.4317752718925476
0,<10k: 5%,10-35k: 25%,35-85k: 35%,85-175k: 25%,175-375k: 35%,>375k: 15%,105-125%,1,0,Democrat,207190110,0.4317752718925476
1,<10k: 25%,10-35k: 5%,35-85k: 25%,85-175k: 5%,175-375k: 5%,>375k: 45%,75-95%,1,0,Democrat,207190110,0.4317752718925476
0,<10k: 15%,10-35k: 25%,35-85k: 35%,85-175k: 35%,175-375k: 15%,>375k: 15%,105-125%,1,0,Democrat,207190110,0.4317752718925476
1,<10k: 0%,10-35k: 5%,35-85k: 15%,85-175k: 5%,175-375k: 25%,>375k: 15%,<75%,1,0,Democrat,207190110,0.4317752718925476
1,<10k: 5%,10-35k: 25%,35-85k: 35%,85-175k: 35%,175-375k: 25%,>375k: 25%,105-125%,1,0,Democrat,207190110,0.4317752718925476
0,<10k: 5%,10-35k: 35%,35-85k: 25%,85-175k: 15%,175-375k: 15%,>375k: 15%,105-125%,1,0,Democrat,207190110,0.4317752718925476
1,<10k: 0%,10-35k: 5%,35-85k: 35%,85-175k: 15%,175-375k: 45%,>375k: 25%,<75%,1,0,Democrat,207190110,0.4317752718925476
0,<10k: 25%,10-35k: 25%,35-85k: 15%,85-175k: 15%,175-375k: 15%,>375k: 25%,105-125%,1,0,Democrat,207190110,0.4317752718925476
1,<10k: 0%,10-35k: 15%,35-85k: 15%,85-175k: 25%,175-375k: 25%,>375k: 25%,<75%,0,0,Republican,207190113,0.8334541916847229
0,<10k: 15%,10-35k: 35%,35-85k: 5%,85-175k: 5%,175-375k: 45%,>375k: 55%,>125%,0,0,Republican,207190113,0.8334541916847229
1,<10k: 15%,10-35k: 25%,35-85k: 35%,85-175k: 25%,175-375k: 45%,>375k: 5%,105-125%,0,0,Republican,207190113,0.8334541916847229
0,<10k: 5%,10-35k: 25%,35-85k: 5%,85-175k: 5%,175-375k: 45%,>375k: 15%,75-95%,0,0,Republican,207190113,0.8334541916847229
0,<10k: 15%,10-35k: 15%,35-85k: 25%,85-175k: 15%,175-375k: 15%,>375k: 35%,95-105%,0,0,Republican,207190113,0.8334541916847229
1,<10k: 15%,10-35k: 5%,35-85k: 25%,85-175k: 25%,175-375k: 35%,>375k: 55%,95-105%,0,0,Republican,207190113,0.8334541916847229
0,<10k: 15%,10-35k: 5%,35-85k: 25%,85-175k: 35%,175-375k: 45%,>375k: 25%,75-95%,0,0,Republican,207190113,0.8334541916847229
1,<10k: 25%,10-35k: 25%,35-85k: 35%,85-175k: 15%,175-375k: 45%,>375k: 55%,>125%,0,0,Republican,207190113,0.8334541916847229
0,<10k: 0%,10-35k: 5%,35-85k: 25%,85-175k: 25%,175-375k: 45%,>375k: 15%,<75%,0,0,Republican,207190113,0.8334541916847229
1,<10k: 15%,10-35k: 25%,35-85k: 15%,85-175k: 35%,175-375k: 25%,>375k: 45%,105-125%,0,0,Republican,207190113,0.8334541916847229
1,<10k: 15%,10-35k: 5%,35-85k: 35%,85-175k: 5%,175-375k: 15%,>375k: 55%,75-95%,0,0,Republican,207190113,0.8334541916847229
0,<10k: 15%,10-35k: 5%,35-85k: 25%,85-175k: 25%,175-375k: 45%,>375k: 15%,75-95%,0,0,Republican,207190113,0.8334541916847229
0,<10k: 15%,10-35k: 15%,35-85k: 5%,85-175k: 25%,175-375k: 25%,>375k: 25%,75-95%,0,0,Republican,207190113,0.8334541916847229
1,<10k: 5%,10-35k: 15%,35-85k: 15%,85-175k: 15%,175-375k: 45%,>375k: 25%,75-95%,0,0,Republican,207190113,0.8334541916847229
0,<10k: 25%,10-35k: 5%,35-85k: 35%,85-175k: 15%,175-375k: 45%,>375k: 35%,95-105%,0,0,Republican,207190113,0.8334541916847229
1,<10k: 25%,10-35k: 5%,35-85k: 5%,85-175k: 25%,175-375k: 35%,>375k: 55%,75-95%,0,0,Republican,207190113,0.8334541916847229
1,<10k: 15%,10-35k: 5%,35-85k: 5%,85-175k: 5%,175-375k: 15%,>375k: 35%,<75%,0,1,Democrat,207190121,0.7090961933135986
0,<10k: 0%,10-35k: 5%,35-85k: 5%,85-175k: 35%,175-375k: 35%,>375k: 45%,<75%,0,1,Democrat,207190121,0.7090961933135986
1,<10k: 0%,10-35k: 25%,35-85k: 15%,85-175k: 35%,175-375k: 45%,>375k: 55%,105-125%,0,1,Democrat,207190121,0.7090961933135986
0,<10k: 15%,10-35k: 25%,35-85k: 35%,85-175k: 25%,175-375k: 35%,>375k: 45%,>125%,0,1,Democrat,207190121,0.7090961933135986
1,<10k: 25%,10-35k: 25%,35-85k: 25%,85-175k: 5%,175-375k: 25%,>375k: 5%,105-125%,0,1,Democrat,207190121,0.7090961933135986
0,<10k: 5%,10-35k: 25%,35-85k: 35%,85-175k: 35%,175-375k: 35%,>375k: 25%,105-125%,0,1,Democrat,207190121,0.7090961933135986
1,<10k: 0%,10-35k: 15%,35-85k: 5%,85-175k: 35%,175-375k: 25%,>375k: 25%,<75%,0,1,Democrat,207190121,0.7090961933135986
